37;"Taille:select:0#Couleur:select:1";"8-10ans:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos blanc.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"12-14ans:0#Blanc:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face blanc.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos blanc.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"8-10ans:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos noir.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"12-14ans:0#Noir:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face noir.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos noir.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"8-10ans:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos bleu.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"12-14ans:0#Bleu:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face bleu.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos bleu.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"8-10ans:0#Rouge:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face rouge.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos rouge.jpg";0;0;0;0
37;"Taille:select:0#Couleur:select:1";"12-14ans:0#Rouge:1";;;;;;;;100;;0;0;;1;"http://44.dev.dfx.fr/import/declinaisons/tshirt junior face rouge.jpg#http://44.dev.dfx.fr/import/declinaisons/tshirt junior dos rouge.jpg";0;0;0;0
38;"Taille:select:0#Couleur:select:1";"8-10ans:0#Gris:1";;;;;;;;100;;0;0;;1;;0;0;0;0
38;"Taille:select:0#Couleur:select:1";"12-14ans:0#Gris:1";;;;;;;;100;;0;0;;1;;0;0;0;0
38;"Taille:select:0#Couleur:select:1";"8-10ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
38;"Taille:select:0#Couleur:select:1";"12-14ans:0#Noir:1";;;;;;;;100;;0;0;;1;;0;0;0;0
